* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 5, 1, 1
17330, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_caterpillar, 50, 1, 3
17331, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_chrysalis, 50, 1, 3
17332, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:clearwing-hummingbird_egg, 50, 1, 3
17333, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:diamondback, 80, 1, 4
17334, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:diamondback_caterpillar, 80, 1, 4
17335, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:diamondback_chrysalis, 80, 1, 4
17336, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:diamondback_egg, 80, 1, 4
17337, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:hummingbird, 50, 1, 3
17338, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:hummingbird_caterpillar, 50, 1, 3
17339, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:hummingbird_chrysalis, 50, 1, 3
17340, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:hummingbird_egg, 50, 1, 3
17341, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:white-lined-sphinx, 50, 1, 3
17342, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:white-lined-sphinx_caterpillar, 50, 1, 3
17343, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:white-lined-sphinx_chrysalis, 50, 1, 3
17344, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:white-lined-sphinx_egg, 50, 1, 3
17345, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:admiral, 80, 1, 4
17346, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:admiral_caterpillar, 80, 1, 4
17347, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:admiral_chrysalis, 80, 1, 4
17348, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:admiral_egg, 80, 1, 4
17349, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:cabbage, 80, 1, 4
17350, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:cabbage_caterpillar, 80, 1, 4
17351, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:cabbage_chrysalis, 80, 1, 4
17352, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:cabbage_egg, 80, 1, 4
17353, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:forester, 20, 1, 2
17354, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:forester_caterpillar, 20, 1, 2
17355, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:forester_chrysalis, 20, 1, 2
17356, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:forester_egg, 20, 1, 2
17357, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:hairstreak, 80, 1, 4
17358, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:hairstreak_caterpillar, 80, 1, 4
17359, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:hairstreak_chrysalis, 80, 1, 4
17360, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:hairstreak_egg, 80, 1, 4
17361, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:longwing, 80, 1, 4
17362, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:longwing_caterpillar, 80, 1, 4
17363, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:longwing_chrysalis, 80, 1, 4
17364, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:longwing_egg, 80, 1, 4
17365, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:peacock-pansy-wet, 80, 1, 4
17366, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:carpet, 80, 1, 4
17367, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:carpet_caterpillar, 80, 1, 4
17368, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:carpet_chrysalis, 80, 1, 4
17369, none, biomesoplenty:overgrown_greens, BUTTERFLY_SPAWNS, butterflies:carpet_egg, 80, 1, 4
17370, none, biomesoplenty:overgrown_greens, rascals, friendsandfoes:rascal, 5, 1, 1
17371, forest, vanillabackport:pale_garden, MONSTER, minecraft:skeleton, 80, 4, 4
17372, forest, vanillabackport:pale_garden, MONSTER, minecraft:slime, 80, 4, 4
17373, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:arachne, 80, 1, 2
17374, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:bee, 80, 2, 4
17375, forest, vanillabackport:pale_garden, MONSTER, species:bewereager, 30, 1, 2
17376, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:bone_knight, 40, 1, 2
17377, forest, vanillabackport:pale_garden, MONSTER, species:cliff_hanger, 20, 1, 1
17378, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:creep, 80, 2, 4
17379, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:deathword, 40, 1, 2
17380, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:dryad, 60, 4, 6
17381, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:ender_eye, 40, 2, 4
17382, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:flesh_lich, 40, 1, 2
17383, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:cyan_flower, 60, 1, 2
17384, forest, vanillabackport:pale_garden, MONSTER, species:ghoul, 15, 1, 1
17385, forest, vanillabackport:pale_garden, MONSTER, species:limpet, 80, 1, 1
17386, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:mimic, 40, 1, 1
17387, forest, vanillabackport:pale_garden, MONSTER, species:quake, 20, 1, 1
17388, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:spriggan, 40, 2, 4
17389, forest, vanillabackport:pale_garden, MONSTER, grimoireofgaia:werecat, 80, 4, 6
17390, forest, vanillabackport:pale_garden, MONSTER, species:wicked, 40, 1, 3
17391, forest, vanillabackport:pale_garden, MONSTER, alexsmobs:centipede_head, 8, 1, 1
17392, forest, vanillabackport:pale_garden, MONSTER, alexsmobs:farseer, 30, 1, 1
17393, forest, vanillabackport:pale_garden, MONSTER, alexsmobs:murmur, 5, 1, 1
17394, forest, vanillabackport:pale_garden, MONSTER, quark:toretoise, 40, 1, 3
17395, forest, vanillabackport:pale_garden, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
17396, forest, vanillabackport:pale_garden, MONSTER, endermanoverhaul:dark_oak_enderman, 10, 1, 4
17397, forest, vanillabackport:pale_garden, MONSTER, mowziesmobs:grottol, 5, 1, 1
17398, forest, vanillabackport:pale_garden, MONSTER, more_critters:shriekbat, 5, 1, 1
17399, forest, vanillabackport:pale_garden, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
17400, forest, vanillabackport:pale_garden, CREATURE, exoticbirds:bluejay, 12, 2, 5
17401, forest, vanillabackport:pale_garden, CREATURE, exoticbirds:cardinal, 12, 2, 5
17402, forest, vanillabackport:pale_garden, CREATURE, crittersandcompanions:ferret, 5, 2, 3
17403, forest, vanillabackport:pale_garden, CREATURE, crittersandcompanions:jumping_spider, 5, 1, 1
17404, forest, vanillabackport:pale_garden, CREATURE, exoticbirds:hummingbird, 20, 2, 5
17405, forest, vanillabackport:pale_garden, CREATURE, exoticbirds:kiwi, 8, 2, 5
17406, forest, vanillabackport:pale_garden, CREATURE, exoticbirds:lyrebird, 8, 2, 5
17407, forest, vanillabackport:pale_garden, CREATURE, exoticbirds:magpie, 12, 2, 5
17408, forest, vanillabackport:pale_garden, CREATURE, exoticbirds:owl, 6, 2, 5
17409, forest, vanillabackport:pale_garden, CREATURE, exoticbirds:peafowl, 6, 2, 5
17410, forest, vanillabackport:pale_garden, CREATURE, exoticbirds:pigeon, 12, 2, 5
17411, forest, vanillabackport:pale_garden, CREATURE, exoticbirds:robin, 12, 2, 5
17412, forest, vanillabackport:pale_garden, CREATURE, environmental:deer, 10, 4, 4
17413, forest, vanillabackport:pale_garden, CREATURE, exoticbirds:woodpecker, 12, 2, 5
17414, forest, vanillabackport:pale_garden, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
17415, forest, vanillabackport:pale_garden, CREATURE, alexsmobs:raccoon, 10, 2, 4
17416, forest, vanillabackport:pale_garden, CREATURE, alexsmobs:crow, 10, 3, 5
17417, forest, vanillabackport:pale_garden, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
17418, forest, vanillabackport:pale_garden, CREATURE, alexsmobs:skunk, 7, 1, 2
17419, forest, vanillabackport:pale_garden, CREATURE, alexsmobs:blue_jay, 16, 2, 4
17420, forest, vanillabackport:pale_garden, CREATURE, ars_nouveau:drygmy, 5, 1, 2
17421, forest, vanillabackport:pale_garden, CREATURE, ghosts:ghost, 14, 1, 2
17422, forest, vanillabackport:pale_garden, CREATURE, ghosts:small_ghost, 14, 1, 3
17423, forest, vanillabackport:pale_garden, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
17424, forest, vanillabackport:pale_garden, CREATURE, ambientadditions:naked_mole_rat, 5, 2, 8
17425, forest, vanillabackport:pale_garden, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
17426, forest, vanillabackport:pale_garden, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
17427, forest, vanillabackport:pale_garden, AMBIENT, minecraft:bat, 10, 8, 8
17428, forest, vanillabackport:pale_garden, AMBIENT, crittersandcompanions:leaf_insect, 14, 1, 1
17429, forest, vanillabackport:pale_garden, AMBIENT, alexsmobs:fly, 5, 2, 3
17430, forest, vanillabackport:pale_garden, AMBIENT, alexsmobs:cockroach, 5, 5, 5
17431, forest, vanillabackport:pale_garden, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
17432, forest, vanillabackport:pale_garden, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
17433, forest, vanillabackport:pale_garden, WATER_CREATURE, unusualfishmod:deep_crawler, 30, 1, 2
17434, forest, vanillabackport:pale_garden, WATER_CREATURE, unusualfishmod:shockcat, 20, 1, 2
17435, forest, vanillabackport:pale_garden, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
17436, forest, vanillabackport:pale_garden, WATER_AMBIENT, unusualfishmod:blindsailfin, 30, 1, 1
17437, forest, vanillabackport:pale_garden, WATER_AMBIENT, fintastic:minnow, 7, 3, 8
17438, forest, vanillabackport:pale_garden, WATER_AMBIENT, unusualfishmod:hatchet_fish, 30, 1, 4
17439, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:admiral, 80, 1, 4
17440, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:admiral_caterpillar, 80, 1, 4
17441, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:admiral_chrysalis, 80, 1, 4
17442, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:admiral_egg, 80, 1, 4
17443, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:bluemoon, 80, 1, 4
17444, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:bluemoon_caterpillar, 80, 1, 4
17445, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:bluemoon_chrysalis, 80, 1, 4
17446, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:bluemoon_egg, 80, 1, 4
17447, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:christmas, 80, 1, 4
17448, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:christmas_caterpillar, 80, 1, 4
17449, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:christmas_chrysalis, 80, 1, 4
17450, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:christmas_egg, 80, 1, 4
17451, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:commander, 80, 1, 4
17452, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:commander_caterpillar, 80, 1, 4
17453, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:commander_chrysalis, 80, 1, 4
17454, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:commander_egg, 80, 1, 4
17455, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:common-crow, 80, 1, 4
17456, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:common-crow_caterpillar, 80, 1, 4
17457, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:common-crow_chrysalis, 80, 1, 4
17458, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:common-crow_egg, 80, 1, 4
17459, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:common, 80, 1, 4
17460, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:common_caterpillar, 80, 1, 4
17461, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:common_chrysalis, 80, 1, 4
17462, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:common_egg, 80, 1, 4
17463, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:commonbirdwing, 20, 1, 2
17464, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:commonbirdwing_caterpillar, 20, 1, 2
17465, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:commonbirdwing_chrysalis, 20, 1, 2
17466, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:commonbirdwing_egg, 20, 1, 2
17467, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:emperor, 80, 1, 4
17468, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:emperor_caterpillar, 80, 1, 4
17469, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:emperor_chrysalis, 80, 1, 4
17470, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:emperor_egg, 80, 1, 4
17471, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:forester, 20, 1, 2
17472, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:forester_caterpillar, 20, 1, 2
17473, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:forester_chrysalis, 20, 1, 2
17474, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:forester_egg, 20, 1, 2
17475, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:green-skirt-baron, 50, 1, 3
17476, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:green-skirt-baron_caterpillar, 50, 1, 3
17477, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:green-skirt-baron_chrysalis, 50, 1, 3
17478, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:green-skirt-baron_egg, 50, 1, 3
17479, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:hairstreak, 80, 1, 4
17480, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:hairstreak_caterpillar, 80, 1, 4
17481, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:hairstreak_chrysalis, 80, 1, 4
17482, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:hairstreak_egg, 80, 1, 4
17483, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:peacock, 80, 1, 4
17484, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:peacock_caterpillar, 80, 1, 4
17485, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:peacock_chrysalis, 80, 1, 4
17486, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:peacock_egg, 80, 1, 4
17487, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:rainbow, 50, 1, 3
17488, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:rainbow_caterpillar, 50, 1, 3
17489, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:rainbow_chrysalis, 50, 1, 3
17490, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:rainbow_egg, 50, 1, 3
17491, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:bluemoonmale, 80, 1, 4
17492, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:atlas, 20, 1, 2
17493, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:atlas_caterpillar, 20, 1, 2
17494, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:atlas_chrysalis, 20, 1, 2
17495, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:atlas_egg, 20, 1, 2
17496, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:codling, 80, 1, 4
17497, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:codling_caterpillar, 80, 1, 4
17498, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:codling_chrysalis, 80, 1, 4
17499, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:codling_egg, 80, 1, 4
17500, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:luna, 50, 1, 3
17501, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:luna_caterpillar, 50, 1, 3
17502, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:luna_chrysalis, 50, 1, 3
17503, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:luna_egg, 50, 1, 3
17504, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:oak-silk, 80, 1, 4
17505, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:oak-silk_caterpillar, 80, 1, 4
17506, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:oak-silk_chrysalis, 80, 1, 4
17507, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:oak-silk_egg, 80, 1, 4
17508, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:peppered, 80, 1, 4
17509, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:peppered_caterpillar, 80, 1, 4
17510, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:peppered_chrysalis, 80, 1, 4
17511, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:peppered_egg, 80, 1, 4
17512, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:spongy, 80, 1, 4
17513, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:spongy_caterpillar, 80, 1, 4
17514, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:spongy_chrysalis, 80, 1, 4
17515, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:spongy_egg, 80, 1, 4
17516, forest, vanillabackport:pale_garden, BUTTERFLY_SPAWNS, butterflies:spongymale, 80, 1, 4
17517, forest, vanillabackport:pale_garden, rascals, friendsandfoes:rascal, 5, 1, 1
17518, none, biomesoplenty:pasture, MONSTER, minecraft:spider, 80, 4, 4
17519, none, biomesoplenty:pasture, MONSTER, minecraft:zombie, 80, 4, 4
17520, none, biomesoplenty:pasture, MONSTER, minecraft:zombie_villager, 5, 1, 1
17521, none, biomesoplenty:pasture, MONSTER, minecraft:skeleton, 80, 4, 4
17522, none, biomesoplenty:pasture, MONSTER, minecraft:creeper, 80, 4, 4
17523, none, biomesoplenty:pasture, MONSTER, minecraft:slime, 80, 4, 4
17524, none, biomesoplenty:pasture, MONSTER, minecraft:enderman, 5, 1, 4
17525, none, biomesoplenty:pasture, MONSTER, minecraft:witch, 5, 1, 1
17526, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:arachne, 80, 1, 2
17527, none, biomesoplenty:pasture, MONSTER, species:bewereager, 30, 1, 2
17528, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:bone_knight, 40, 1, 2
17529, none, biomesoplenty:pasture, MONSTER, species:cliff_hanger, 20, 1, 1
17530, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:creep, 80, 2, 4
17531, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:deathword, 40, 1, 2
17532, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:ender_eye, 40, 2, 4
17533, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:flesh_lich, 40, 1, 2
17534, none, biomesoplenty:pasture, MONSTER, species:ghoul, 15, 1, 1
17535, none, biomesoplenty:pasture, MONSTER, species:limpet, 80, 1, 1
17536, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:mimic, 40, 1, 1
17537, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:centaur, 20, 4, 6
17538, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:harpy, 80, 2, 4
17539, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:minotaur, 10, 1, 1
17540, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:minotaurus, 80, 2, 4
17541, none, biomesoplenty:pasture, MONSTER, grimoireofgaia:satyress, 20, 2, 4
17542, none, biomesoplenty:pasture, MONSTER, species:quake, 20, 1, 1
17543, none, biomesoplenty:pasture, MONSTER, species:wicked, 40, 1, 3
17544, none, biomesoplenty:pasture, MONSTER, alexsmobs:centipede_head, 8, 1, 1
17545, none, biomesoplenty:pasture, MONSTER, alexsmobs:farseer, 30, 1, 1
17546, none, biomesoplenty:pasture, MONSTER, alexsmobs:murmur, 5, 1, 1
17547, none, biomesoplenty:pasture, MONSTER, quark:toretoise, 40, 1, 3
17548, none, biomesoplenty:pasture, MONSTER, mowziesmobs:grottol, 5, 1, 1
17549, none, biomesoplenty:pasture, MONSTER, more_critters:shriekbat, 5, 1, 1
17550, none, biomesoplenty:pasture, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
17551, none, biomesoplenty:pasture, CREATURE, minecraft:horse, 15, 6, 6
17552, none, biomesoplenty:pasture, CREATURE, minecraft:donkey, 5, 2, 4
17553, none, biomesoplenty:pasture, CREATURE, exoticbirds:hummingbird, 20, 2, 5
17554, none, biomesoplenty:pasture, CREATURE, exoticbirds:peafowl, 6, 2, 5
17555, none, biomesoplenty:pasture, CREATURE, exoticbirds:pigeon, 12, 2, 5
17556, none, biomesoplenty:pasture, CREATURE, alexsmobs:raccoon, 10, 2, 4
17557, none, biomesoplenty:pasture, CREATURE, alexsmobs:crow, 10, 3, 5
17558, none, biomesoplenty:pasture, CREATURE, alexsmobs:bison, 9, 6, 10
17559, none, biomesoplenty:pasture, CREATURE, ars_nouveau:drygmy, 5, 1, 2
17560, none, biomesoplenty:pasture, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
